[rosmaster.main][INFO] 2018-06-13 13:37:30,524: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-06-13 13:37:30,525: Starting ROS Master Node
[rosmaster.master][INFO] 2018-06-13 13:37:31,248: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,248: +PARAM [/robot/left_joint_velocity_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,249: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,249: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,249: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,249: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,250: +PARAM [/robot/right_joint_effort_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,250: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,250: +PARAM [/robot/left_joint_effort_controller/joints/left_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,250: +PARAM [/robot/left_gripper_controller/joints/l_gripper_l_finger_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,250: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,250: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,251: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,251: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,251: +PARAM [/robot/left_s0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,251: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,251: +PARAM [/robot/right_joint_velocity_controller/joints/right_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/left_e0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/left_s0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,252: +PARAM [/robot/right_joint_effort_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,253: +PARAM [/robot/right_joint_velocity_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,253: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,253: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,254: +PARAM [/grav_left_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,254: +PARAM [/robot/left_s0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,254: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,254: +PARAM [/robot/left_gripper_controller/properties] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,255: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,255: +PARAM [/robot/left_joint_position_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,256: +PARAM [/robot/head_position_controller/joints/head_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,256: +PARAM [/robot/right_w0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,256: +PARAM [/robot/left_joint_effort_controller/joints/left_e1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,258: +PARAM [/robot/right_gripper_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,258: +PARAM [/robot/right_w0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,258: +PARAM [/robot/head_position_controller/joints/head_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,258: +PARAM [/robot/right_joint_effort_controller/joints/right_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,259: +PARAM [/baxter_emulator/right_gripper_type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,260: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,260: +PARAM [/robot/left_w0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,260: +PARAM [/robot/right_w0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,260: +PARAM [/robot/right_joint_position_controller/joints/right_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,260: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,261: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,262: +PARAM [/robot/right_gripper_controller/joints/r_gripper_r_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,263: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,263: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,263: +PARAM [/robot/left_e0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,264: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,264: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,264: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,264: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,265: +PARAM [/robot/right_joint_position_controller/joints/right_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,265: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,265: +PARAM [/robot/left_joint_effort_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,269: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,270: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,270: +PARAM [/robot/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,270: +PARAM [/robot/right_s0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,271: +PARAM [/robot/left_joint_effort_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,271: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,271: +PARAM [/robot/right_w2_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,272: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,272: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,272: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,272: +PARAM [/robot/right_gripper_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,272: +PARAM [/robot/left_s1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,273: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,273: +PARAM [/robot/right_w2_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,273: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,273: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,273: +PARAM [/grav_right_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,274: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,274: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,274: +PARAM [/robot/left_gripper_controller/joints/l_gripper_r_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,274: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,275: +PARAM [/robot/right_w2_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,275: +PARAM [/robot/right_joint_position_controller/joints/right_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,275: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,275: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,275: +PARAM [/robot/right_e0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,276: +PARAM [/robot/right_e1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,276: +PARAM [/robot/right_joint_effort_controller/joints/right_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,276: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,276: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,277: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,277: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,279: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,279: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,280: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,280: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,281: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,281: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,282: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,282: +PARAM [/robot/left_gripper_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,283: +PARAM [/robot/right_joint_position_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,283: +PARAM [/robot_config/left_config/joint_names] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,283: +PARAM [/robot/left_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,284: +PARAM [/robot/left_e1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,284: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,284: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,287: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,287: +PARAM [/robot/left_s0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,288: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,288: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,288: +PARAM [/robot/right_joint_position_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,288: +PARAM [/robot/left_e0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,288: +PARAM [/root_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,289: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,289: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,289: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/left_w0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/left_w1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/left_joint_effort_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/right_joint_position_controller/joints/right_w0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,290: +PARAM [/robot/right_s1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/left_gripper_controller/joints/l_gripper_r_finger_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/right_s1_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,291: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,292: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,292: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,292: +PARAM [/robot/head_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,292: +PARAM [/robot/left_gripper_controller/joints/l_gripper_l_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,292: +PARAM [/robot/left_joint_effort_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,293: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,294: +PARAM [/robot/left_s1_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,294: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,295: +PARAM [/robot/right_s0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,296: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,296: +PARAM [/robot/left_joint_effort_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,297: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,297: +PARAM [/robot/left_s1_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,297: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,297: +PARAM [/robot/left_s1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,298: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,298: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,298: +PARAM [/robot/left_w0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,298: +PARAM [/robot/left_joint_effort_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,298: +PARAM [/robot/left_e0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,299: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-13 13:37:31,300: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/joint] by /roslaunch
