[rosmaster.main][INFO] 2018-06-14 13:45:02,641: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-06-14 13:45:02,642: Starting ROS Master Node
[rosmaster.master][INFO] 2018-06-14 13:45:03,518: +PARAM [/robot/right_joint_velocity_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,519: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,519: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,519: +PARAM [/grav_left_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,519: +PARAM [/robot/left_s0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,519: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,519: +PARAM [/robot/left_gripper_controller/properties] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,520: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,520: +PARAM [/robot/left_joint_position_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,520: +PARAM [/robot/head_position_controller/joints/head_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,520: +PARAM [/robot/right_w0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,520: +PARAM [/robot/left_joint_effort_controller/joints/left_e1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,521: +PARAM [/robot/right_gripper_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,521: +PARAM [/robot/right_w0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,521: +PARAM [/robot/head_position_controller/joints/head_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,521: +PARAM [/robot/right_joint_effort_controller/joints/right_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,521: +PARAM [/baxter_emulator/right_gripper_type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,522: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,522: +PARAM [/robot/left_w0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,523: +PARAM [/robot/right_w0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,523: +PARAM [/robot/right_joint_position_controller/joints/right_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,523: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,523: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,524: +PARAM [/robot/right_gripper_controller/joints/r_gripper_r_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,524: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,524: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,525: +PARAM [/robot/left_e0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,525: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,525: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,525: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,526: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,526: +PARAM [/robot/right_joint_position_controller/joints/right_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,526: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,526: +PARAM [/robot/left_joint_effort_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,530: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,530: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,530: +PARAM [/robot/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,530: +PARAM [/robot/right_s0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,531: +PARAM [/robot/left_joint_effort_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,531: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,531: +PARAM [/robot/right_w2_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,531: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,531: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,531: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,532: +PARAM [/robot/right_gripper_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,532: +PARAM [/robot/left_s1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,532: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,532: +PARAM [/robot/right_w2_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,533: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,533: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,533: +PARAM [/grav_right_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,533: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,533: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,533: +PARAM [/robot/left_gripper_controller/joints/l_gripper_r_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,534: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,534: +PARAM [/robot/right_w2_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,534: +PARAM [/robot/right_joint_position_controller/joints/right_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,534: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,534: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,534: +PARAM [/robot/right_e0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,535: +PARAM [/robot/right_e1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,535: +PARAM [/robot/right_joint_effort_controller/joints/right_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,535: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,535: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,535: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,535: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,536: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,536: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,536: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,536: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,537: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,537: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,537: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,538: +PARAM [/robot/left_gripper_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,538: +PARAM [/robot/right_joint_position_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,538: +PARAM [/robot_config/left_config/joint_names] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,538: +PARAM [/robot/left_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,538: +PARAM [/robot/left_e1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,539: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,539: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,539: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,539: +PARAM [/robot/left_s0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,539: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,540: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,540: +PARAM [/robot/right_joint_position_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,540: +PARAM [/robot/left_e0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,540: +PARAM [/root_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,540: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,540: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,541: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,541: +PARAM [/robot/left_w0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,541: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,541: +PARAM [/robot/left_w1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,542: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,542: +PARAM [/robot/left_joint_effort_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,542: +PARAM [/robot/right_joint_position_controller/joints/right_w0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,542: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,542: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,542: +PARAM [/robot/right_s1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,543: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,543: +PARAM [/robot/left_gripper_controller/joints/l_gripper_r_finger_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,543: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,543: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,544: +PARAM [/robot/right_s1_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,545: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,545: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,545: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,545: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,545: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/head_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/left_gripper_controller/joints/l_gripper_l_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/left_joint_effort_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/left_s1_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,546: +PARAM [/robot/right_s0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/left_joint_effort_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/left_s1_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/left_s1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,547: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,548: +PARAM [/robot/left_w0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,548: +PARAM [/robot/left_joint_effort_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,548: +PARAM [/robot/left_e0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,548: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:45:03,548: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/joint] by /roslaunch
