[rosmaster.main][INFO] 2018-06-14 13:52:28,176: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-06-14 13:52:28,176: Starting ROS Master Node
[rosmaster.master][INFO] 2018-06-14 13:52:28,874: +PARAM [/robot/left_w2_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/right_w1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/head_position_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/right_joint_effort_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/left_joint_velocity_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,875: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/right_joint_effort_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_joint_effort_controller/joints/left_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_gripper_controller/joints/l_gripper_l_finger_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,876: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/left_joint_position_controller/joints/left_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/left_s0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/right_joint_velocity_controller/joints/right_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/left_e0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,877: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,878: +PARAM [/robot/left_s0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,878: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,878: +PARAM [/robot/right_joint_effort_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,879: +PARAM [/robot/right_joint_velocity_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,879: +PARAM [/robot/right_joint_velocity_controller/joints/right_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,880: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,880: +PARAM [/grav_left_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,880: +PARAM [/robot/left_s0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,880: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,880: +PARAM [/robot/left_gripper_controller/properties] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,880: +PARAM [/robot/right_joint_velocity_controller/joints/right_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/left_joint_position_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/head_position_controller/joints/head_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/right_w0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/left_joint_effort_controller/joints/left_e1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/right_gripper_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/right_w0_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,881: +PARAM [/robot/head_position_controller/joints/head_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/right_joint_effort_controller/joints/right_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/baxter_emulator/right_gripper_type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/left_w0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/right_w0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/right_joint_position_controller/joints/right_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,882: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/right_gripper_controller/joints/r_gripper_r_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/left_e0_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/left_joint_velocity_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,883: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,884: +PARAM [/robot/right_joint_position_controller/joints/right_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,884: +PARAM [/robot/left_joint_position_controller/joints/left_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,884: +PARAM [/robot/left_joint_effort_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,884: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/right_s0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/left_joint_effort_controller/joints/left_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/right_w2_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,885: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/right_gripper_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/left_s1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/right_w2_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/grav_right_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,886: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/left_gripper_controller/joints/l_gripper_r_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_joint_velocity_controller/joints/right_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_w2_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_joint_position_controller/joints/right_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/left_joint_position_controller/joints/left_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_e0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,887: +PARAM [/robot/right_e1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/right_joint_effort_controller/joints/right_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/left_joint_position_controller/joints/left_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/right_gripper_controller/joints/r_gripper_l_finger_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/right_joint_position_controller/joints/right_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,888: +PARAM [/robot/left_joint_velocity_controller/joints/left_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,889: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,889: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,889: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,889: +PARAM [/robot/left_gripper_controller/topic] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,889: +PARAM [/robot/right_joint_position_controller/joints/right_s1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,889: +PARAM [/robot_config/left_config/joint_names] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,890: +PARAM [/robot/left_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,890: +PARAM [/robot/left_e1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,890: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,890: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,890: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,890: +PARAM [/robot/left_s0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/left_joint_velocity_controller/joints/left_e1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/right_joint_position_controller/joints/right_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/left_e0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/root_name] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/right_joint_velocity_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,891: +PARAM [/robot/left_w0_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/left_w1_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/left_joint_effort_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/right_joint_position_controller/joints/right_w0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/left_joint_position_controller/joints/left_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/right_s1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,892: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/left_gripper_controller/joints/l_gripper_r_finger_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/left_joint_velocity_controller/joints/left_w2_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/right_s1_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/right_joint_position_controller/joints/right_e0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/right_joint_position_controller/joints/right_w1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/right_joint_velocity_controller/joints/right_w2_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,893: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/head_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/left_gripper_controller/joints/l_gripper_l_finger_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/left_joint_effort_controller/joints/left_s0_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/left_s1_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/left_joint_velocity_controller/joints/left_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/right_s0_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,894: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_joint_effort_controller/joints/left_w2_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_s1_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_joint_velocity_controller/joints/left_w0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_s1_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_joint_position_controller/joints/left_s0_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/right_joint_velocity_controller/joints/right_s1_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,895: +PARAM [/robot/left_w0_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2018-06-14 13:52:28,896: +PARAM [/robot/left_joint_effort_controller/joints/left_s1_controller/joint] by /roslaunch
